Part Number,DESCRIPTION,PriceEa,ValidFrom
hq4q08,"4"" FIREFLOWER (TOURBILLIONS) W/MULTICOLOR PISTIL",8.56,1/01/2015
js4n01,"4"" FLOWER CROWN CHRYS TO RED",7.03,1/01/2015
hq4n01,"4"" GLITTERING CRACKLING COCONUT W/GREEN STROBE PISTIL",7,1/01/2015
hx4t07,"4"" GLITTERING CROSSETTE",5.49,1/01/2015
yf4t25,"4"" GLITTERING SILVER TO GREEN CHRYS",9.51,1/01/2015
yf4t27,"4"" GLITTERING SILVER TO PURPLE CHRYS",9.59,1/01/2015
yf4p26,"4"" GLITTERING SILVER TO YELLOW TO GOLDEN CHRYS 385",8.99,1/01/2015
hq4p16,"4"" GOLD COCONUT W/GREEN STROBE PISTIL",5.71,1/01/2015
hq4m02,"4"" GOLD FLASHING RING TO SOUND (SALUTE) RING CYLINDER",8.4,1/01/2015
hx4t31,"4"" GOLD SPANGLE CROWN W/RED METEORS",5.76,1/01/2015
yf4p06,"4"" GOLD STROBING SILK TO AQUA 352",9.23,1/01/2015
yf4n01,"4"" GOLD WILLOW",9.54,1/01/2015
hx4t18,"4"" GOLD WILLOW TO BLUE HORSE TAIL",6.34,1/01/2015
ld42222,"4"" GOLDEN PEONY W/CRACKLING PISTIL W/GOLD TAIL",6.17,1/01/2015
hx4t15,"4"" GOLDEN SPANGLE CROWN W/RED PISTIL",6.31,1/01/2015
hx4t55,"4"" GOLDEN STROBE CYCAS TO RED W/GOLDEN TRUNK TAIL",7.73,1/01/2015
hx4t22,"4"" GOLDEN STROBE TO RED W/GREEN PISTIL",5.8,1/01/2015
hx4t11,"4"" GOLDEN TO BLUE CROSSETTE",5.88,1/01/2015
hx4t03,"4"" GOLDEN TO SILVER CROSSETTE",5.62,1/01/2015
js4n04,"4"" GOLDWAVE RING W/RED PISTIL",5.69,1/01/2015
yf4t31,"4"" GOLDWAVE TO RED SWIMMING",9.43,1/01/2015
hq4m16,"4"" GREEN BOWTIE IN RED RING",5.49,1/01/2015
hx4t26,"4"" GREEN CHRYS W/COCONUT PISTIL W/TAIL",5.96,1/01/2015
yf4m07,"4"" GREEN CHRYS W/CRACKLING",9.6,1/01/2015
hx4t20,"4"" GREEN COCONUT CROSSETTE W/CHRYS PISTIL",5.5,1/01/2015
hx4t47,"4"" GREEN GLITTERING WILLOW",6.19,1/01/2015
hx4t38,"4"" GREEN STROBE WILLOW",5.86,1/01/2015
hx4t10,"4"" GREEN WAVE CROSSETTE",5.45,1/01/2015
hx4t32,"4"" LEMON CHRYS",5.5,1/01/2015
hx4t14,"4"" LEMON PEONY W/PURPLE PISTIL",5.91,1/01/2015
yx4n01,"4"" LEMON PEONY W/RED CORE",6.25,1/01/2015
jx4fwgcm,"4"" MINE FOWER WAVE + GREEN CROSSETTE",5.51,1/01/2015
yf4t30,"4"" MINE GOLDWAVE TO BLUE SWIMMING",8.63,1/01/2015
yf4e01,"4"" MINE GOLDWAVE TO GREEN",7.68,1/01/2015
yf4c04,"4"" MINE GREEN",8.05,1/01/2015
pw404,"4"" MINE GREEN GLITTER",7.66,1/01/2015
yf4c03,"4"" MINE LEMON",7.87,1/01/2015
yf4e05,"4"" MINE MULTICOLOR STROBING",7.4,1/01/2015
yf4c06,"4"" MINE PURPLE",7.72,1/01/2015
yf4e04,"4"" MINE RED STROBING",7.64,1/01/2015
yf4e03,"4"" MINE WHITE STROBING",7.79,1/01/2015
hx4t29,"4"" MULTICOLOR CHRYS",5.51,1/01/2015
yf4t33,"4"" MULTICOLOR CRACKLING KAMURO CHRYS",8.44,1/01/2015
sm401,"4"" MULTICOLOR CYCAS TREE W/BIG TAILS",7.09,1/01/2015
hx4t58,"4"" MULTICOLOR CYCAS W/GOLDEN TRUNK TAIL",7.29,1/01/2015
yf4c36,"4"" MULTICOLOR DAHLIA",9.54,1/01/2015
hq4p08,"4"" MULTICOLOR FALLING LEAVES W/BLUE STARS",5.78,1/01/2015
hq4p11,"4"" MULTICOLOR FISH",5.77,1/01/2015
hq4p15,"4"" MULTICOLOR MOVING STARS",5.85,1/01/2015
hx4t54,"4"" MULTICOLOR PALM TREE W/BROCADE TRUNK TAIL",7.21,1/01/2015
yf4k11,"4"" MULTICOLOR PEONY 360",9.72,1/01/2015
hq4p03,"4"" MULTICOLOR PEONY W/SILVER STROBE PISTIL",5.64,1/01/2015
yf4e23,"4"" MULTICOLOR STROBING WILLOW",8.72,1/01/2015
hx4t27,"4"" NIGHTSNOW",5.45,1/01/2015
yf4a05,"4"" NISHIKI KAMURO NIAGRA FALLS 22-31",10.42,1/01/2015
hx4t28,"4"" PINK PEONY",5.94,1/01/2015
hq4p04,"4"" PINK PEONY W/GREEN PISTIL",5.62,1/01/2015
hq4m08,"4"" PINK, SEABLUE & LEMON DAHLIA W/SILVER STROBE PISTIL",6.28,1/01/2015
hx4t35,"4"" PURPLE DAHLIA W/WHITE STROBE PISTIL",5.44,1/01/2015
hx4t37,"4"" PURPLE PEONY",5.68,1/01/2015
hq4m09,"4"" PURPLE PEONY",5.64,1/01/2015
wh4t01,"4"" PURPLE PEONY W/6 CRACKERS & SALUTES",11.23,1/01/2015
hx4t25,"4"" PURPLE PEONY W/CHRYS PISTIL",5.77,1/01/2015
js4n02,"4"" PURPLE STROBE PEONY W/WHITE STROBE PISTIL",5.56,1/01/2015
hq4q03,"4"" RED & BLUE COLOR MIX PEONY",5.41,1/01/2015
hq4m03,"4"" RED & BLUE DOUBLE SOUND (SALUTE) RING CYLINDER",8.63,1/01/2015
hq4q04,"4"" RED & SILVER SPECIAL STROBE WATERFALL",7.12,1/01/2015
hx4t40,"4"" RED CHRYS W/SILVER CHRYS PISTIL",5.8,1/01/2015
hx4t51,"4"" RED COCONUT CROSSETTE",6.39,1/01/2015
hx4n02,"4"" RED COCONUT CROSSETTE W/CHRYS PISTIL",5.63,1/01/2015
hx4t23,"4"" RED CROSSETTE",5.32,1/01/2015
yf4p12,"4"" RED CYCAS BLOOMS (CHERRY BLOSSOM)",9.51,1/01/2015
hx4t45,"4"" RED FLOWER",5.45,1/01/2015
hx4t08,"4"" RED GLITTERING WILLOW",6,1/01/2015
hq4m15,"4"" RED HEART PATTERN",6.18,1/01/2015
js4n06,"4"" RED LANTERN",5.37,1/01/2015
hx4t01,"4"" RED METEOR W/BLUE PISTIL",5.59,1/01/2015
hq4m04,"4"" RED PEONY",5.62,1/01/2015
hx4t50,"4"" RED PEONY",6.18,1/01/2015
hq4p07,"4"" RED SPECIAL STROBING PEONY",7.41,1/01/2015
wh4n02,"4"" RED STROBE WILLOW (WH4T05)",7.01,1/01/2015
hx4n04,"4"" RED TO CHRYS FLOWER - LOUD",5.92,1/01/2015
hx4t04,"4"" RED WAVE CROSSETTE",5.54,1/01/2015
hx4t12,"4"" RED WAVE TO SILVER STROBE",5.95,1/01/2015
hx4t56,"4"" SILVER CRACKLING COCONUT W/CRACKLING COCONUT TRUNK TAIL",7.28,1/01/2015
wh4t06,"4"" SILVER CROWN",8.21,1/01/2015
hx4t44,"4"" SILVER CROWN CHRYS TO RED",5.93,1/01/2015
hq4m11,"4"" SILVER CROWN W/MAGENTA (PEACHBLOW) PISTIL",6.64,1/01/2015
hq4p10,"4"" SILVER FISH",5.28,1/01/2015
ld42221,"4"" SILVER PEONY W/CRACKLING PISTIL W/TAIL",6.5,1/01/2015
hx4n03,"4"" SILVER STROBE WATERFALL",5.8,1/01/2015
hx4t17,"4"" SILVER STROBE WILLOW",5.47,1/01/2015
yx4n03,"4"" SILVER WAVE W/RED CORE",6.68,1/01/2015
hx4t09,"4"" SMILING FACE",6.39,1/01/2015
hq4ms17,"4"" SMILING FACE W/STROBING (BLINKING) EYES",6.99,1/01/2015
wh4t02,"4"" SPINNER FLOWER RING & RED CROSSETTE RING",12.47,1/01/2015
wh4t07,"4"" THREE RED SWORDSMEN (GOLD TO RED OCTAGONAL CHRYS)",8.53,1/01/2015
hx4t06,"4"" TIME RAIN WILLOW",5.72,1/01/2015
hq4q01,"4"" TIMERAIN (CRACKLING) WILLOW WATERFALLL",6.66,1/01/2015
hx4t24,"4"" TWICE CRACKLING",6.21,1/01/2015
hx4t36,"4"" VIOLET PEONY",5.34,1/01/2015
hq406,"4"" WHISTLES CYLINDER TO BIG REPORT",8.38,1/01/2015
hx4t49,"4"" WHITE PEONY",5.5,1/01/2015
hq4q05,"4"" WHITE SPECIAL STROBING PEONY",5.81,1/01/2015
yf5p05,"5"" 1/2 GREEN & 1/2 RED PEONY W/NISHIKI KAMURO CIRCLE 458-460",29.33,1/01/2015
yf5p06,"5"" 1/2 PURPLE & 1/2 AQUA PEONY W/NISHIKI KAMURO CIRCLE-461-463 488-489",23.4,1/01/2015
hq5p04,"5"" 1/2 RED/GREEN & 1/2 RED/BLUE IN SILVER CROSS RING W/GOLD STROBE PISTIL",14.47,1/01/2015
yf5m11,"5"" 1/4 RED, GREEN, BLUE, YELLOW PEONY W/CROSSING NISHIKI KAMURO CIRCLE",24.47,1/01/2015
yf5p02,"5"" 1/4 RED,GREEN,PURPLE,YELLOW PEONY W/CRACKLING PISTIL 455",25.64,1/01/2015
yf5k35,"5"" AQUA PEONY W/GOLD STROBING PISTIL",14.47,1/01/2015
yf5p96,"5"" AQUA PEONY W/STROBING PISITL 580",23.59,1/01/2015
hx5t01,"5"" BLUE BROCADE COCONUT",14.16,1/01/2015
yf5k53a,"5"" BLUE CRACKLING W/DOUBLE CRACKLING PISTIL 491",20.63,1/01/2015
yf5p60,"5"" BLUE CUBE 546",23.57,1/01/2015
hq5m01,"5"" BLUE PEONY",13.04,1/01/2015
js5n03,"5"" BLUE PEONY W/BROCADE CHRYS TO GREEN PISTIL",13.93,1/01/2015
hx5t04,"5"" BLUE PEONY W/FLOWER CROWN PISTIL",11.98,1/01/2015
yf5k16,"5"" BLUE THOUSAND CIRCLE CHRYS W/TAIL",21.37,1/01/2015
yf5p78,"5"" BLUE TO GREEN TO CRACKLING GHOST 566",23.96,1/01/2015
yf5p89,"5"" BLUE TO GREEN TO RED PEONY W/STROBING PISTIL 575",25.83,1/01/2015
ld53029,"5"" BLUE TRACER W/SILVER TAIL",13.69,1/01/2015
hq5n03,"5"" BLUE WIND BELLS",13.19,1/01/2015
ld57042,"5"" BOWTIE RING W/TAIL",13.65,1/01/2015
hx5t09,"5"" BROCADE COCONUT",13.51,1/01/2015
hx5n05,"5"" BROCADE CRACKLING CHRYS W/CRACKLING TAIL",13.79,1/01/2015
sm508,"5"" BROCADE CROWN",14.29,1/01/2015
hx5n02,"5"" BROCADE CROWN SOS",14.16,1/01/2015
ld56007,"5"" BROCADE CROWN W/GOLD TAIL",13.68,1/01/2015
hx5t40,"5"" BUTTERFLY FLOWER & RED PALM W/WHITE STROBE PIST CYLINDER",16.03,1/01/2015
hx5t43,"5"" CHANGING SNAIL PATTERN",11.95,1/01/2015
hx5t26,"5"" CHARCOAL CROSSETTE",14.3,1/01/2015
wh5t01,"5"" COLOR FALLING LEAVES",13.1,1/01/2015
sm504,"5"" COLORFUL DAHLIA (MULTICOLOR DAHLIA)",15.36,1/01/2015
ls5430,"5"" COMET BROCADE (GOLD GLITTERING)",13.66,1/01/2015
ls5501,"5"" COMET CRACKLING",14.33,1/01/2015
ls5605,"5"" COMET SILVER",14.04,1/01/2015
ls5600,"5"" COMET WHITE STROBE",15.08,1/01/2015
sm509,"5"" CRACKLING BROCADE CROWN",12.86,1/01/2015
hx5t07,"5"" CRACKLING BROCADE CROWN",14.35,1/01/2015
hx5t25,"5"" CRACKLING CROSSETTE",13.52,1/01/2015
yf5p26,"5"" CRACKLING CROSSETTE 478",24.42,1/01/2015
yf5p23,"5"" CRACKLING FLOWERS IN GREEN CIRCLE 475",22.6,1/01/2015
yf5k71,"5"" CRACKLING NISHIKI KAMURO NIAGRA FALLS 55-59",19.22,1/01/2015
ld54008,"5"" CRACKLING SCATTER W/GOLD TAIL",13.23,1/01/2015
yf5a20,"5"" CRCKLNG THOUSAND CIRCLE CHRYS W/CRCKLNG PISTIL 479",20.01,1/01/2015
yf5t27,"5"" CRCKLNG THOUSAND CIRCLE CHRYS W/DOUBLE CRCKLNG PISTIL",21.68,1/01/2015
yf5k72,"5"" CUBE PATTERN",22.83,1/01/2015
sm501,"5"" CUBE PATTERN (RED & GREEN)",14.24,1/01/2015
hq5p01,"5"" DOUBLE GLITTERING RING W/BIG BLUE PISTIL",12.71,1/01/2015
hq5p12,"5"" DOUBLE LAYER WHISTLES W/RED STROBE PISTIL",16.48,1/01/2015
yf5k42,"5"" DOUBLE PALM TREE W/GREEN PISTIL",22.75,1/01/2015
yf5t52,"5"" DOUBLE PALM TREE W/GREEN PISTIL",20.67,1/01/2015
yf5t48,"5"" DOUBLE PALM TREE W/PURPLE PISTIL",22.71,1/01/2015
yf5t29,"5"" DOUBLE PURPLE TO NISHIKI KAMURO NIAGRA FALLS RING",18.41,1/01/2015
yf5t19,"5"" DOUBLE RED CRACKLING HEARTS",18.01,1/01/2015
hq5p02,"5"" DOUBLE RED CRACKLING RAIN & SILVER CHRYS RING",13.38,1/01/2015
hx5t03,"5"" FALLING LEAVES SHELL OF SHELLS",13.96,1/01/2015
hq5m04,"5"" FIREFLOWER CYLINDER (DOUBLE TOURBILLIONS) W/BIG RED STOBE PISTIL",20.79,1/01/2015
hq506,"5"" GLITTERING CHRYS IN THOUSANDS FLOWER BALL TREE",18.07,1/01/2015
hx5t28,"5"" GLITTERING CROSSETTE",14.77,1/01/2015
yf5p77,"5"" GLITTERING SILVER TO AQUA TO LEMON CHRYS 565",23.4,1/01/2015
yf5t49,"5"" GLITTERING SILVER TO BLUE TO RED TO STROBE W/WHITE STRB PIST",23.12,1/01/2015
yf5p64,"5"" GLITTERING SILVER TO GOLDEN TO ORANGE CHRYS 553",25.09,1/01/2015
yf5p99,"5"" GLITTERING SILVER TO GREEN TO BLUE CHRYS W/RED PISTIL",23.59,1/01/2015
yf5p61,"5"" GLITTERING SILVER TO GREEN TO RED CHRYS",23.11,1/01/2015
yf5p97,"5"" GLITTERING SILVER TO GRN TO RED CHRYS W/FIVE FLASH RPT",23.16,1/01/2015
yf5p53,"5"" GLITTERING SILVER TO YELLOW CHRYS",26.59,1/01/2015
hx5t02,"5"" GLITTERING WILLOW W/SILVER STROBE PISTIL",13.95,1/01/2015
ld57139,"5"" GOLD BOWTIE W/BLUE RING",12.71,1/01/2015
yf5p42,"5"" GOLD COCONUT 511-512",24.43,1/01/2015
yf5k31,"5"" GOLD COCONUT TO MULTICOLOR SMALL FLOWERS 573",22.87,1/01/2015
yf5p55,"5"" GOLD COCONUT W/GREEN CROWN FLOWERS 568 538",21.96,1/01/2015
yf5p62,"5"" GOLD COCONUT W/GREEN FALLING LEAVES BOUQUET 548",25.52,1/01/2015
hq5p14,"5"" GOLD COCONUT W/GREEN STROBE PISTIL",14.1,1/01/2015
yf5p18,"5"" GOLD COCONUT W/RISING BLUE SMALL FLOWERS 471 579",25.54,1/01/2015
ld58032,"5"" GOLD FLASH W/8 PIECES CHRYS W/TAIL",13.23,1/01/2015
rz504,"5"" GOLD FLITTER COMETS & OTHER ROZZI SHELLS",24.18,1/01/2015
hq5q05,"5"" GOLD PALM TREE W/GLITTERING TRUNK",13.39,1/01/2015
hx5t10,"5"" GOLD SPANGLE CHRYS TO RED W/GREEN PISTIL",14.59,1/01/2015
hx5n04,"5"" GOLD STROBE CHRYS TO RED W/GREEN PISTIL",15.36,1/01/2015
yf5p68,"5"" GOLD STROBING CYCAS",24.55,1/01/2015
yf5m08,"5"" GOLD STROBING CYCAS BLOOMS",28.72,1/01/2015
yf5p47,"5"" GOLD STROBING LEMON CYCAS W/RISING TAIL 524-525",22.66,1/01/2015
yf5p95,"5"" GOLD STROBING SILK TO RED STROBING W/RED STROBING PIST 580",22.69,1/01/2015
yf5a04,"5"" GOLD WILLOW 508-510 542-543",19.91,1/01/2015
yf5a50,"5"" GOLD WILLOW W/GREEN FALLING LEAVES",14.28,1/01/2015
yf5b01,"5"" GOLD WILLOW W/MULTICOLOR FALLING LEAVES",14.45,1/01/2015
yf5k30,"5"" GOLD WILLOW W/RED FALLING LEAVES PISTIL 552",18.35,1/01/2015
yf5t53,"5"" GOLDEN COCONUT TO MULTICOLOR SMALL FLOWERS",20.55,1/01/2015
hx5t33,"5"" GOLDEN SPANGLE CHRYS TO BLUE",13.83,1/01/2015
hx5t05,"5"" GOLDEN STROBE CHRYS W/GREEN PISTIL",12.98,1/01/2015
hx5t21,"5"" GOLDEN WILLOW TO BLUE HORSETAIL",13.1,1/01/2015
hx5t13,"5"" GOLDEN WILLOW WATERFALL",14.44,1/01/2015
yf5m03,"5"" GOLDWAVE TO BLUE CROSSETTE W/CRACKLING PISTIL 493-495",26.15,1/01/2015
yf5p57,"5"" GOLDWAVE TO CHARTREUSE CROSSETTE W/CRACKLING PISTIL 540",26.38,1/01/2015
yf5t42,"5"" GOLDWAVE TO CRACKLING CROSSETTE",18.2,1/01/2015
yf5t11,"5"" GOLDWAVE TO GREEN SWIMMING",20.26,1/01/2015
yf5p100,"5"" GOLDWAVE TO MULTICOLOR SWIMMING W/CRACKLING PISTIL",21.49,1/01/2015
yf5k02,"5"" GOLDWAVE TO SILVER CROSSETTE W/TAIL",25.12,1/01/2015
yf5p46,"5"" GOLDWAVE TO YELLOW CROSSETTE W/CRACKLING PISTIL 521-523",23.11,1/01/2015
yf5p67,"5"" GREEN CHRYS W/CRACKLING BALLS",24.25,1/01/2015
yf541,"5"" GREEN COCONUT CROSSETTE",25.95,1/01/2015
yf5p24,"5"" GREEN CROSSETTE W/CRACKLING PISTIL 477",24.78,1/01/2015
yf5pc2,"5"" GREEN CYCAS BLOOMS 570",26.31,1/01/2015
js5n04,"5"" GREEN PEONY W/BIG RED PISTIL",13.8,1/01/2015
art5e02,"5"" GREEN RING W/RED PISTIL W/SILVER CRACKLING",14.39,1/01/2015
sm505,"5"" GREEN STROBE PEONY (SPECIAL STROBE)",12.96,1/01/2015
yf5k78,"5"" GREEN STROBING AND ORANGE STROBING DAHLIA (MIXED)",23.03,1/01/2015
yf5m04,"5"" GREEN STROBING WILLOW",25.62,1/01/2015
yf5k33,"5"" GREEN TO PURPLE PEONY 549",18.94,1/01/2015
yf5p25,"5"" GREEN, PURPLE, CRACKLING PALM TREE 478",24.33,1/01/2015
hx5t34,"5"" HALF RED HALF BLUE BROCADE RING",14.39,1/01/2015
yf5b04,"5"" JAPANESE DRAGON'S EYE",23.45,1/01/2015
wh5n01,"5"" JELLYFISH",14.78,1/01/2015
yf5p49,"5"" KAMURO CHRYS NIAGRA FALLS",22.84,1/01/2015
yf5k55,"5"" LEMON CRACKLING W/CRACKLING PISTIL 551",22.13,1/01/2015
yf5p65,"5"" MAGENTA CROSSETTE",25.05,1/01/2015
yf5p63,"5"" MAGENTA TO AQUA STROBING PEONY W/VAR SMALL FLOWERS",25.06,1/01/2015
ld5002,"5"" MINE GLITTERING KAMURO",13.46,1/01/2015
cb505,"5"" MINE GOLDEN WILLOW TO MC AERIAL MINE",27.05,1/01/2015
yf5d05,"5"" MINE NISHIKI KAMURO NIAGRA FALLS",19.21,1/01/2015
ld50013,"5"" MINE THUNDERING TURBILLIOIN",14.51,1/01/2015
cb510,"5"" MINE WHITE SPANGLE TO PURPLE AERIAL MINE",26.95,1/01/2015
yf5p52,"5"" MIXED COLOR CYCAS (ORANGE, AQUA & BLUE) 535",26.27,1/01/2015
hx5t12,"5"" MULTI FLOWER W/LEMON STROBE PISTIL W/BROACDE RING",13.37,1/01/2015
yf5p03,"5"" MULTICOLOR (VARIEGATED) DAHLIA 456",23.28,1/01/2015
yf5p04,"5"" MULTICOLOR (VARIEGATED) FLOWER SHEETS W/RISING TAIL 457",26.28,1/01/2015
hx5t36,"5"" MULTICOLOR CYCAS W/GOLDEN TRUNK TAIL",14.53,1/01/2015
yf5k58,"5"" MULTICOLOR FALLING LEAVES BOUQUET",14.71,1/01/2015
hq5p08,"5"" MULTICOLOR FALLING LEAVES W/BLUE STARS",13.81,1/01/2015
hx5t42,"5"" MULTICOLOR HYDRANGEA",13.69,1/01/2015
hx5n01,"5"" MULTICOLOR HYDRANGEA W/STROBE PISTIL & RING",15.23,1/01/2015
hx5t30,"5"" MULTICOLOR METEORS",13.54,1/01/2015
hq5p13,"5"" MULTICOLOR MOVING STARS",15.45,1/01/2015
hx5t19,"5"" MULTICOLOR PEONY",13.83,1/01/2015
yf5e07,"5"" NISHIKI KAM PEONY W/GREEN CRCKLNG PIST W/GREEN TIPS",20.5,1/01/2015
yf5e06,"5"" NISHIKI KAM PEONY W/PURPLE PIST W/PURPLE TIPS",20.54,1/01/2015
yf5a46,"5"" NISHIKI KAMURO NIAGRA FALLS (YF5T23)",19.95,1/01/2015
yf5t50,"5"" NISHIKI KAMURO TO RED STROBE W/RED STROBE PISTIL",21.84,1/01/2015
yf5t51,"5"" NISHIKI KAMURO TO WHITE STROBE W/WHITE STROBE PISTIL",22.12,1/01/2015
yf5k57,"5"" ORANGE CRACKLING W/CRACKLING PISTIL",13.26,1/01/2015
yf5p59,"5"" ORANGE PALM TREE",23.61,1/01/2015
yf5p72,"5"" ORANGE STROBING CIRCLE W/TITANIUM SALUTE",25.38,1/01/2015
hq5p09,"5"" PINK, SEABLUE, ORANGE AND GREEN CROSSETTES",14.44,1/01/2015
hx5t06,"5"" PURPLE BROCADE COCONUT",13.13,1/01/2015
yf5p36,"5"" PURPLE CRACKLING W/CRACKLING PISTIL",24.64,1/01/2015
hq5p06,"5"" PURPLE DAHLIA W/STROBING PISTIL & COCONUT PISTIL",14.6,1/01/2015
yf5p50,"5"" PURPLE FLOWERS IN PURPLE CIRCLE 533",25.8,1/01/2015
yf5p70,"5"" PURPLE GHOST",23.78,1/01/2015
yf5k49,"5"" PURPLE GHOST PEONY W/GREEN PISTIL",14.48,1/01/2015
yf5p35,"5"" PURPLE NISHIKI KAMURO W/LEMON PISTIL",23.51,1/01/2015
hx5t27,"5"" PURPLE PEONY",14.5,1/01/2015
hx5t23,"5"" PURPLE PEONY W/CHRYS PISTIL",13.37,1/01/2015
yf5p76,"5"" PURPLE PLUM W/PISTIL 564",23.59,1/01/2015
js5n01,"5"" PURPLE STROBE",13.94,1/01/2015
yf5m05,"5"" PURPLE STROBING WILLOW",22.63,1/01/2015
yf5t47,"5"" PURPLE TITANIUM SALUTE FLOWERS",20.46,1/01/2015
yf5p37,"5"" PURPLE TO SILVER THOUSAND CIRCLE CHRYS 487",24.63,1/01/2015
yf5p41,"5"" PURPLE WILLOW 506",24.6,1/01/2015
hx5t14,"5"" RED & GREEN DAHLIA DOUBLE RINGS W/WHITE STROBE PISTIL",13.54,1/01/2015
yf5p01,"5"" RED & GREEN GHOST PEONY 60-62",23.76,1/01/2015
ld54072,"5"" RED & GREEN SCATTERING W/COCO PISTIL",13.67,1/01/2015
ld58161,"5"" RED & GREEN WHIRL FLOWER",13.53,1/01/2015
yf5t16,"5"" RED CHERRY BLOSSOM",19.81,1/01/2015
yf5k77,"5"" RED CYCAS W/GOLD CRACKLING CROSSETTE PISTIL",19.31,1/01/2015
yf5k23,"5"" RED GAMBOGE TO CRCKLNG CHRYS W/DOUBLE CRCKLNG PISTIL 526-527",22.09,1/01/2015
yf5p84,"5"" RED GAMBOGE TO GREEN TO PURPLE CHRYS W/SILVER PISTIL 570",24.88,1/01/2015
yf5p22,"5"" RED GAMBOGE TO GREEN TO RED CHRYS W/RED PISTIL",24.87,1/01/2015
js5n02,"5"" RED GAMBOGE TO PURPLE CHRYS W/BLUE PISTIL",14.9,1/01/2015
yf5p20,"5"" RED GAMBOGE TO RED CHRYS W/GREEN PISTIL",23.14,1/01/2015
hx5t24,"5"" RED PEONY",14.32,1/01/2015
yf5p69,"5"" RED SATURN W/GLITTERING SILVER TO BLUE TO GREEN CIRCLE 558",23.72,1/01/2015
hx5t17,"5"" RED STROBE SHELL OF SHELLS",14.32,1/01/2015
wh5t02,"5"" RED STROBE WILLOW",12.71,1/01/2015
yf5p39,"5"" RED STROBING NISHIKI KAMURO W/RED STROBING PISTIL 496-500",24.13,1/01/2015
yf5m06,"5"" RED STROBING WILLOW",24.85,1/01/2015
yf5p10,"5"" RED TO BLUE PEONY",25.32,1/01/2015
hx5t16,"5"" RED TO DARK TO GREEN",14.62,1/01/2015
yf5p82,"5"" RED TO GREEN TO BLUE PEONY 569",23.88,1/01/2015
yf5p12,"5"" RED TO SILVER PEONY W/GREEN PISTIL W/RISING TAIL",24.82,1/01/2015
hx5t32,"5"" RED TO WHITE STROBE COCONUT",13.21,1/01/2015
yf5p44,"5"" RED WILLOW 516-517",25.27,1/01/2015
hq5q02,"5"" RED WIND BELLS",13.4,1/01/2015
hx5t22,"5"" RING W/6 ANGLED CHRYS",13.77,1/01/2015
hx5t35,"5"" ROYAL CROWN WATERFALL",12.84,1/01/2015
st5001,"5"" SANTAI FLOURISH THUNDER",14.76,1/01/2015
hx5n03,"5"" SATURN RING W/MAGIC PEONY",13.49,1/01/2015
ld53036,"5"" SILVER BEES W/SILVER TAIL",12.71,1/01/2015
yf5p45,"5"" SILVER COCONUT 519-520",25.09,1/01/2015
yf5k09,"5"" SILVER COCONUT CROSSETTE",23.52,1/01/2015
yf5p80,"5"" SILVER COCONUT TO CROSSETTE",24.98,1/01/2015
hx5t20,"5"" SILVER COCONUT WITH THOUSAND REPORTS",14.32,1/01/2015
hx5t18,"5"" SILVER CROSSETTE RING W/STROBING PISTIL",13.73,1/01/2015
ld52037,"5"" SILVER DIADEM",12.98,1/01/2015
hq5q01,"5"" SILVER DRAGONS",13.91,1/01/2015
yf5p43,"5"" SILVER TITANIUM SALUTES W/RED STROBING PISTIL 513-515",23.78,1/01/2015
hx5t15,"5"" SILVER WAVE TO RED",13.82,1/01/2015
ld58041,"5"" SILVER WHIRL W/PURPLE RING W/TAIL",13.69,1/01/2015
ld58013,"5"" SILVER WILLOW W/COMET",13.32,1/01/2015
ld57046,"5"" SMILE FACE",13.97,1/01/2015
hq5m05,"5"" SMILING FACE W/STROBING (BLINKING) EYES",14.12,1/01/2015
hq5p10,"5"" SPECIAL SPRING",13.82,1/01/2015
yf5p48,"5"" SQUARE IN CIRCLE 528",23.63,1/01/2015
yf5m07,"5"" STROBING SILVER WILLOW W/RED SMALL FLOWERS",24.44,1/01/2015
jsm501,"5"" THE MAGIC BALL (SILVER CRACKLING STROBE)",14.83,1/01/2015
hq5p07,"5"" THOUSANDS OF SILVER COCONUT",12.85,1/01/2015
ld57030,"5"" THREE CROSS RINGS",12.95,1/01/2015
wh5t03,"5"" THREE RED SWORDSMEN (GOLD TO RED OCTAGONAL CHRYS)",13.25,1/01/2015
hx5t11,"5"" TIME RAIN CROSSETTE",15.08,1/01/2015
hx5t08,"5"" TIME RAIN WILLOW",14.1,1/01/2015
hq5q04,"5"" TIMERAIN (CRACKLING) WILLOW WATERFALL",13.82,1/01/2015
hx5t29,"5"" TIMERAIN CROSSETTE",14.77,1/01/2015
yf5p58,"5"" WHITE FALLING LEAVES",23.1,1/01/2015
yf5k48,"5"" WHITE GHOST PEONY",14.67,1/01/2015
hq5m02,"5"" WHITE PEONY",12.65,1/01/2015
yf5p40,"5"" WHITE STROBING NISHIKI KAMURO W/WHITE STROBING PISTIL 501-505",24.61,1/01/2015
hq5q03,"5"" WHITE WIND BELLS",12.83,1/01/2015
yf5t22,"5"" YELLOW CRACKLING GHOST PEONY",14.94,1/01/2015
yf5k56,"5"" YELLOW CRACKLING W/DOUBLE CRACKLING PISTIL",15.25,1/01/2015
yf5k28,"5"" YELLOW CYCAS BLOOMS",14.57,1/01/2015
yf5p14,"5"" YELLOW STROBING PEONY 467",23.95,1/01/2015
